CertIssuer,CertIsOsBinary,CertSigType,CertStatus,CertStatusMsg,aslr,authenticode,cfg,dotNET,dynamicBase,forceIntegrity,gs,highEntropyVA,isolation,nx,path,rfg,safeSEH,seh
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wpnpinst.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wpr.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\write.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wscadminui.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\WSCollect.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wscript.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wsl.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wslconfig.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\WSManHTTPConfig.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wsmprovhost.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wsqmcons.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\WSReset.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wuapihost.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wuauclt.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\WUDFCompanionHost.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\WUDFHost.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\wusa.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\WWAHost.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\XblGameSaveTask.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\xcopy.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\xpsrchvw.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\xwizard.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,C:\Windows\System32\AppV\AppVStreamingUX.exe,FALSE,FALSE,FALSE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,C:\Windows\System32\Boot\winload.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,C:\Windows\System32\Boot\winresume.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\Com\comrepl.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\Com\MigRegDB.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\DiagSvcs\DiagnosticsHub.StandardCollector.Service.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\Dism\DismHost.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\F12\IEChooser.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\IME\IMEJP\IMJPDCT.EXE,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\IME\IMEJP\IMJPSET.EXE,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\IME\IMEJP\IMJPUEX.EXE,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\IME\IMEJP\imjpuexc.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\IME\IMETC\IMTCLNWZ.EXE,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\IME\IMETC\IMTCPROP.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\IME\SHARED\IMCCPHR.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\IME\SHARED\ImeBroker.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\IME\SHARED\imecfmui.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\IME\SHARED\IMEPADSV.EXE,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\IME\SHARED\IMESEARCH.EXE,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\IME\SHARED\IMEWDBLD.EXE,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\inetsrv\appcmd.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\inetsrv\aspnetca.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\inetsrv\iisrstas.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\inetsrv\iissetup.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\inetsrv\inetinfo.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\inetsrv\w3wp.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\InputMethod\CHS\ChsIME.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\InputMethod\CHT\ChtIME.exe,FALSE,FALSE,TRUE
,FALSE,None,NotSigned,"The file C:\Windows\System32\InputMethod\SHARED\ChxPropertyUI.exe is not digitally signed. You cannot run this script on the current system. For more information about running scripts and setting execution policy, see about_Execution_Policies at https:/go.microsoft.com/fwlink/?LinkID=135170",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\InputMethod\SHARED\ChxPropertyUI.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\lxss\wslhost.exe,FALSE,FALSE,TRUE
"CN=DigiCert EV Code Signing CA (SHA2), OU=www.digicert.com, O=DigiCert Inc, C=US",FALSE,Authenticode,Valid,Signature verified.,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,C:\Windows\System32\Macromed\Flash\FlashUtil64_28_0_0_161_pepper.exe,FALSE,FALSE,TRUE
"CN=DigiCert EV Code Signing CA (SHA2), OU=www.digicert.com, O=DigiCert Inc, C=US",FALSE,Authenticode,Valid,Signature verified.,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\Macromed\Flash\FlashUtil64_32_0_0_363_Plugin.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\Macromed\Flash\FlashUtil_ActiveX.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\migwiz\mighost.exe,FALSE,FALSE,TRUE
"CN=COMODO RSA Extended Validation Code Signing CA, O=COMODO CA Limited, L=Salford, S=Greater Manchester, C=GB",FALSE,Authenticode,Valid,Signature verified.,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\Npcap\NpcapHelper.exe,FALSE,FALSE,TRUE
"CN=COMODO RSA Extended Validation Code Signing CA, O=COMODO CA Limited, L=Salford, S=Greater Manchester, C=GB",FALSE,Authenticode,Valid,Signature verified.,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\Npcap\WlanHelper.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\oobe\audit.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\oobe\AuditShD.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\oobe\FirstLogonAnim.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\oobe\msoobe.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\oobe\oobeldr.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\oobe\Setup.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\oobe\UserOOBEBroker.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\oobe\windeploy.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\OpenSSH\scp.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\OpenSSH\sftp-server.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\OpenSSH\sftp.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\OpenSSH\ssh-add.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\OpenSSH\ssh-agent.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\OpenSSH\ssh-keygen.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\OpenSSH\ssh-keyscan.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\OpenSSH\ssh-shellhost.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\OpenSSH\ssh.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\OpenSSH\sshd.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\PerceptionSimulation\PerceptionSimulationInput.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\PerceptionSimulation\PerceptionSimulationService.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\Speech\SpeechUX\SpeechUXWiz.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\Speech_OneCore\common\SpeechModelDownload.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\Speech_OneCore\common\SpeechRuntime.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\spool\tools\PrintBrm.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\spool\tools\PrintBrmEngine.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\Sysprep\sysprep.exe,FALSE,FALSE,TRUE
"CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",TRUE,Catalog,Valid,Signature verified.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,C:\Windows\System32\SystemResetPlatform\SystemResetPlatform.exe,FALSE,FALSE,TRUE
,FALSE,None,UnknownError,The form specified for the subject is not one supported or known by the specified trust provider,,,,,,,,,,,,,,
,FALSE,None,UnknownError,The form specified for the subject is not one supported or known by the specified trust provider,,,,,,,,,,,,,,
